displayName,formattedAddress,lat,lng,types,rating,userRatingCount,id,city,main_category
Sharjah Hotel & Restaurant,"3JF5+8GM, Topi, Swabi, Khyber Pakhtunkhwa, Pakistan",34.073325100000005,72.6088106,restaurant,4.0,359.0,ChIJi3KFDrv73jgR04eyR1VF4dU,Topi,restaurants
Tahir Khan Restaurant,"Tarbela Rd, Right Bank Colony Topi, Swabi, Khyber Pakhtunkhwa, Pakistan",34.0673451,72.63902460000001,restaurant,4.2,63.0,ChIJ-88oVp353jgRQ2rkOgAmKUc,Topi,restaurants
Abaseen Resturant Swabi,"3M24+4X3, Topi, Swabi, Khyber Pakhtunkhwa, Pakistan",34.050274,72.6574296,restaurant,4.1,795.0,ChIJa2qPzM3_3jgR8Qw6JL1NAPY,Topi,restaurants
Baboo Restaurant,"3J99+8FC, Main Bazaar Rd, Topi, Swabi, Khyber Pakhtunkhwa, Pakistan",34.0683017,72.6186281,restaurant,4.4,25.0,ChIJV1VV-l753jgR_W-6uXNW_B0,Topi,restaurants
PAK SARHAD HOTEL,"3J99+48W, Topi, Swabi, Khyber Pakhtunkhwa, Pakistan",34.0678538,72.61831819999999,restaurant,4.1,95.0,ChIJH0mk41753jgRvSctoGf9XVc,Topi,restaurants
Raju Hotel,"GIKI Market, Topi, Swabi, Khyber Pakhtunkhwa, Pakistan",34.0705345,72.6473182,restaurant,3.8,536.0,ChIJZSm0fjz53jgRtxuIHX5QA1Q,Topi,restaurants
Sheikh Burgers,"Topi, Swabi, Khyber Pakhtunkhwa 23460, Pakistan",34.0681442,72.6216441,restaurant,4.2,59.0,ChIJcU14C3n53jgRfoz2G5r20-w,Topi,restaurants
Ayan Gardens,"Residential Colony Rd, Topi, Swabi, Khyber Pakhtunkhwa, Pakistan",34.0709557,72.6473175,restaurant,3.9,24.0,ChIJh3tNYzz53jgRVucLwG3lX9g,Topi,restaurants
New kabul restaurant,"3J88+X8W, Topi, Swabi, Khyber Pakhtunkhwa, Pakistan",34.0674891,72.61583499999999,restaurant,4.1,65.0,ChIJyTZFVJf53jgRrDktnqJfr18,Topi,restaurants
Sultan kaka cafe,"3J96+XXQ, Topi, Swabi, Khyber Pakhtunkhwa, Pakistan",34.0699584,72.61247019999999,restaurant,4.0,13.0,ChIJ13ro8n373jgRhu_T8bfC38I,Topi,restaurants
Abasin Fish House,"Super Market, Swabi-Topi Rd, Topi, Khyber Pakhtoonkhwa, 3J9C+78P, Topi, Swabi, Khyber Pakhtunkhwa, Pakistan",34.068219,72.62083969999999,restaurant,4.1,25.0,ChIJK2hLnF753jgRdfo4WzaKyWc,Topi,restaurants
GIKI,"3J9R+662, Topi, Swabi, Khyber Pakhtunkhwa, Pakistan",34.067324000000006,72.64109599999999,restaurant,5.0,2.0,ChIJ71YRfGj53jgRcQSMTzeKaZI,Topi,restaurants
Malook Kabab,"3J9F+3CH, Main Bazaar Rd, Topi, Swabi, Khyber Pakhtunkhwa, Pakistan",34.0676913,72.6236168,restaurant,3.9,77.0,ChIJ_2KAZFz53jgRocs7nw2FvTI,Topi,restaurants
Hot And Spicy,"3JCW+7WM, Topi, Swabi, Khyber Pakhtunkhwa, Pakistan",34.0707001,72.64729249999999,restaurant,3.7,33.0,ChIJt4F0fDz53jgRbQNpKOdNlzU,Topi,restaurants
Crispy Chicken Shawarma Spot,"3J9C+88C, Topi, Swabi, Khyber Pakhtunkhwa, Pakistan",34.0683017,72.62075039999999,restaurant,4.3,15.0,ChIJE3Trm1753jgRuXGQyJx7_Gw,Topi,restaurants
Pizza house,"Topi Bypass Rd, Topi, Swabi, Khyber Pakhtunkhwa 23460, Pakistan",34.0692661,72.6072264,fast_food_restaurant,4.3,20.0,ChIJy_DYQSb73jgRUV6MDUm_-gI,Topi,restaurants
Karachi alnaseeb biryani,"Tarbela Rd, Topi, Swabi, Khyber Pakhtunkhwa, Pakistan",34.0673653,72.63886819999999,indian_restaurant,4.3,21.0,ChIJg85FQQj53jgR-KUPTOceaFk,Topi,restaurants
Italian Pizza Topi,"Main Bazaar Rd, Topi, Swabi, Khyber Pakhtunkhwa, Pakistan",34.0717147,72.61099229999999,pizza_restaurant,3.9,237.0,ChIJXb6lh0z73jgRm_hEpN-Taxo,Topi,restaurants
New Taj,"3J98+44J, Topi, Swabi, Khyber Pakhtunkhwa, Pakistan",34.0678404,72.615264,restaurant,4.3,3.0,ChIJ7S9eTFz53jgRE27-dkI65SM,Topi,restaurants
Indus Cafe,"3J9F+643, Main Bazaar Rd, Topi, Swabi, Khyber Pakhtunkhwa, Pakistan",34.068016799999995,72.62274699999999,restaurant,3.2,5.0,ChIJV8exJEv53jgR5jHD4oSMNLw,Topi,restaurants
Bamkhel,"4G6C+R3F, Swabi-Topi Rd, Swabi, Khyber Pakhtunkhwa, Pakistan",34.112058,72.520174,restaurant,4.6,30.0,ChIJBeC2FyXl3jgRJcO2Wx6Wp5M,Topi,restaurants
Fish Restaurant,"Gala Morr Topi, Ghazi Rd, Topi, Swabi, Khyber Pakhtunkhwa 23460, Pakistan",34.0438266,72.6480693,restaurant,4.0,64.0,ChIJxbCDhM_-3jgRmBITB9vYvKs,Topi,restaurants
Thanos Restaurant,"3HJP+9MV, Topi, Swabi, Khyber Pakhtunkhwa, Pakistan",34.0809894,72.58667559999999,restaurant,4.2,5.0,ChIJ-YatjYr73jgR_5YEoeebcgo,Topi,restaurants
Maulana Shinwari Restaurant,"Gharibabad Maneri, Gharibabad Maniri, Swabi, Khyber Pakhtunkhwa, Pakistan",34.1230115,72.4669354,restaurant,4.0,586.0,ChIJjSg1J3rv3jgRMNsmtTGdEF8,Topi,restaurants
Fritzo,"Main GIK Road, near Ajwa Bakers, Topi, Swabi, Khyber Pakhtunkhwa 23460, Pakistan",34.0686323,72.6287403,,4.0,2.0,ChIJx2lNIGP53jgRSEfpHKon9Wg,Topi,restaurants
KARACHI STANDARD BIRYANI TOPI,"Bahadar khan Market, 3JF5+H96, near Shell petrol Pump, Topi, Swabi, Khyber Pakhtunkhwa, Pakistan",34.0739002,72.6083883,restaurant,4.5,2.0,ChIJZchuPNX73jgRLEBZmKzIv5g,Topi,restaurants
Dubai Shadi Hall & Restaurant,"3J47+XX2, Topi, Swabi, Khyber Pakhtunkhwa, Pakistan",34.0573753,72.61489929999999,restaurant,3.6,93.0,ChIJTWIugP373jgR28Q5cxmxmJE,Topi,restaurants
Madina Hotel And Resturent,"3HW4+FM8, Topi, Swabi, Khyber Pakhtunkhwa, Pakistan",34.0961501,72.55671869999999,restaurant,4.2,26.0,ChIJpdLGKMb73jgRYXOHScCdeWw,Topi,restaurants
Nilab Restaurant Swabi,"2JVX+GX9, Galla, Swabi, Khyber Pakhtunkhwa, Pakistan",34.0437965,72.6499939,restaurant,3.9,113.0,ChIJC9jFOdH-3jgRsiPynP1DCQ4,Topi,restaurants
Samar Gul Restaurant,"4FGF+H7F, Swabi - Jahangira Rd, Gharibabad Maniri, Swabi, Khyber Pakhtunkhwa, Pakistan",34.126449,72.4731604,restaurant,4.0,1420.0,ChIJsam9V53v3jgRj2gtNnL7P-k,Topi,restaurants
Dua resturant,"3JF5+V49, Topi, Swabi, Khyber Pakhtunkhwa, Pakistan",34.0746651,72.60784629999999,hotel,3.4,14.0,ChIJ4QvAibv73jgRbijya5boIx0,Topi,restaurants
Lal mir Kabab Topi east Swabi,"3J4Q+47C, Topi, Swabi, Khyber Pakhtunkhwa, Pakistan",34.0551817,72.6380393,restaurant,4.3,4.0,ChIJJ2ef0cf53jgRnm0w92mcAl8,Topi,restaurants
Cafe de Khan,"3J8Q+WMM, Tarbela Rd, Topi, Swabi, Khyber Pakhtunkhwa, Pakistan",34.0673403,72.6391613,cafe,4.2,16.0,ChIJIYg0Avj53jgRLPp1iuDtlq4,Topi,restaurants
تربیلا فش اینڈ تکہ کڑاھی,"4J3X+QV4, Topi, Swabi, Khyber Pakhtunkhwa, Pakistan",34.1043632,72.6497423,restaurant,5.0,1.0,ChIJHUL7JDT53jgR69xIVtvUbW4,Topi,restaurants
Arena Restaurant & BBQ,"Swabi - Topi Rd, opposite to Educator School, Swabi, Khyber Pakhtunkhwa, Pakistan",34.0763069,72.59501329999999,restaurant,5.0,1.0,ChIJ2zM-v3v73jgRzSLO9TTh8nk,Topi,restaurants
Abaseen Fry Fish & BBQ Point,"3J98+23R, Topi, Swabi, Khyber Pakhtunkhwa, Pakistan",34.0676125,72.61513479999999,restaurant,5.0,4.0,ChIJeRE1TAD53jgRnR8Pf4CN9dg,Topi,restaurants
Mohsin khan BATAKARA Hotael,"3M24+4VF, Topi, Swabi, Khyber Pakhtunkhwa, Pakistan",34.0503085,72.6571699,restaurant,4.0,1.0,ChIJpwmJNCL_3jgRAJawGEHATuQ,Topi,restaurants
QUETA CAFE,"3J94+9WJ, Kotha, Swabi, Khyber Pakhtunkhwa, Pakistan",34.068451800000005,72.6072753,brunch_restaurant,4.5,2.0,ChIJ5-hw5NT73jgROGn3zqOmWPc,Topi,restaurants
Crispy Chicken,"Khyber Pukhtoonkhwa distt swabi tehsil, Topi, Swabi, Khyber Pakhtunkhwa 23430, Pakistan",34.0675196,72.6121593,fast_food_restaurant,4.0,18.0,ChIJk4TgVaz73jgRS511KkLr4VI,Topi,restaurants
Dubai Five Star Hotel,"3J9F+62W Afghan markit, Topi, Swabi, Khyber Pakhtunkhwa, Pakistan",34.068121399999995,72.6225632,barbecue_restaurant,3.7,3.0,ChIJf4UO4ln53jgRc3AaM53q3M0,Topi,restaurants
Dubai Hotel,"3J98+26W, Topi, Swabi, Khyber Pakhtunkhwa, Pakistan",34.067616,72.61557979999999,restaurant,4.0,6.0,ChIJ06RftTD53jgRbD6a5gJjlq4,Topi,restaurants
Tarbela Food Court,"3J9Q+4V6, Topi, Swabi, Khyber Pakhtunkhwa, Pakistan",34.067287799999995,72.63941249999999,restaurant,,,ChIJZdKG6Cv53jgRbH5w5xoqiVk,Topi,restaurants
Golden Flavors,"Karkhano Chowk, Basement, Chowk, opposite to Royal Bakery, Karkhano, Topi, Swabi, Khyber Pakhtunkhwa 23460, Pakistan",34.0747283,72.6076334,restaurant,5.0,2.0,ChIJ7zWaIwD73jgRZJrhAnzIJUU,Topi,restaurants
الحافظ ہوٹل,"3JH6+PG4 Shaga Shaga, Topi, Swabi, Khyber Pakhtunkhwa, Pakistan",34.0792733,72.61133939999999,restaurant,2.0,2.0,ChIJsVMCueP73jgRZwG3KLe-buM,Topi,restaurants
Sardaryaab Fish Center,"3JF3+M75, Topi, Swabi, Khyber Pakhtunkhwa, Pakistan",34.0741476,72.6032436,restaurant,2.3,4.0,ChIJB9cIZ5L73jgRldxumguJVnw,Topi,restaurants
cafa Jadoon,"tahsil topi, Topi, Swabi, Khyber Pakhtunkhwa 23500, Pakistan",34.077204,72.6210274,chinese_restaurant,,,ChIJ7TduN1H53jgRBGo9IVl3S0Q,Topi,restaurants
CHEEZ'BAY,"opp. govt high school, Topi, Swabi, Khyber Pakhtunkhwa 23460, Pakistan",34.067621599999995,72.613416,pizza_restaurant,,,ChIJo1cxyAP73jgR-9FxdYRdzXE,Topi,restaurants
Bacha cholo wala Topi,"Mohallah Sumakhel, Main Main Bazar Road, Bazaar Road, Topi, Swabi, Khyber Pakhtunkhwa 23460, Pakistan",34.0684849,72.62261749999999,restaurant,,,ChIJU61ld6v53jgR1FDYRCstMVs,Topi,restaurants
Hashir nawaz bakers and refreshments,"3J3Q+FX6, Hamlet, Swabi, Khyber Pakhtunkhwa, Pakistan",34.0536669,72.6398876,restaurant,4.8,4.0,ChIJd0Af5gz53jgRwDanuvxBDaM,Topi,restaurants
Fish Shops,"3J9C+6R9, Main Bazaar Rd, Topi, Swabi, Khyber Pakhtunkhwa, Pakistan",34.0680362,72.6221099,restaurant,3.7,11.0,ChIJSefmPVz53jgR-Ow_2j2IpLo,Topi,restaurants
Amraz khan hotel,"4M32+P28, Topi, Swabi, Khyber Pakhtunkhwa, Pakistan",34.1042896,72.6500636,restaurant,4.0,3.0,ChIJtbDviKf53jgR_4u5ZTAsckc,Topi,restaurants
World pizza hut new,"Tehsil Rd, near govt high school, Topi, Swabi, Khyber Pakhtunkhwa, Pakistan",34.0675226,72.6122257,pizza_restaurant,3.7,3.0,ChIJxx4f0Tj73jgREtyHUIIgqes,Topi,restaurants
Tarbela NAAN SHOP PEHURE HAMLET,"3J3Q+MMV, Ghazi Rd, Hamlet, Swabi, Khyber Pakhtunkhwa, Pakistan",34.0542282,72.6391593,restaurant,5.0,2.0,ChIJ58YGD9n53jgR8qwa5wDBovo,Topi,restaurants
Shamroz Khan چھولے اور لوبیا Shop Pehure Hamlet,"3J3R+QP3, Hamlet, Swabi, Khyber Pakhtunkhwa, Pakistan",34.0543817,72.6417927,fast_food_restaurant,4.1,15.0,ChIJKyVG3zT53jgRfHvn141E0SQ,Topi,restaurants
Zarshed BBQ Point,"3J9H+C8W, Main Bazaar Rd, Topi, Swabi, Khyber Pakhtunkhwa, Pakistan",34.0686101,72.6283278,restaurant,,,ChIJG8FvlY353jgRMu5CqvlBhHA,Topi,restaurants
islamabad fastfood,"3JGC+VCJ, Topi, Swabi, Khyber Pakhtunkhwa, Pakistan",34.0772041,72.6210274,restaurant,,,ChIJl1oU1WD53jgR-RD5TXfNNZE,Topi,restaurants
Al Sayed Fast Food & Cold Drinks,"Kpk swabi, Topi, Swabi, Khyber Pakhtunkhwa 23460, Pakistan",34.0682011,72.6224314,fast_food_restaurant,,,ChIJNT8wcVD53jgRRLty1RIPfz0,Topi,restaurants
Osama javed food point,"3JH6+GG7, Topi, Swabi, Khyber Pakhtunkhwa, Pakistan",34.0787963,72.6112805,bar,4.4,8.0,ChIJx2yietr73jgROnB-YtbWBO4,Topi,restaurants
MADINA BEKRY TOPI,"Aazad Markit, Topi, Swabi, Khyber Pakhtunkhwa, Pakistan",34.0687863,72.6187243,cafe,3.8,9.0,ChIJC7xeGZ753jgRML5uTWzPwsw,Topi,restaurants
Baba Restaurant & Chapli Kabab Swabi,"Jahangira Rd, opposite Wapda, Office, Gharibabad Maniri, Swabi, Khyber Pakhtunkhwa 23430, Pakistan",34.1252228,72.47174679999999,restaurant,4.2,129.0,ChIJPQFUNHjv3jgRhUvJVwdBdCY,Topi,restaurants
Takht Bhai,"Takht Bhai, Mardan, Khyber Pakhtunkhwa, Pakistan",34.2875721,71.93420610000001,,,,ChIJx025aFxL2TgRhanaETJByCU,Takht-i-Bahi,restaurants
Desi Mehfil Restaurant,"Opposite of TIP Telephone Industry of Pakistan Telephone Industry of, Harīpur, Haripur, Khyber Pakhtunkhwa 22600, Pakistan",33.9767722,72.9216692,restaurant,4.4,384.0,ChIJK4tvplaz3zgR_957rYwnyt0,Haripur,restaurants
Shahi Restaurant,"Main Gt Road, XWVW+X2G, Karakoram Hwy, Harīpur, Haripur, Khyber Pakhtunkhwa, Pakistan",33.9949375,72.9450894,restaurant,4.1,414.0,ChIJBwj0r9iy3zgRFPRoLT8aIzU,Haripur,restaurants
Khyber Shinwari Restaurant,"Haripur-Abbottabad Rd, New, Awan Colony, Harīpur, Haripur, Khyber Pakhtunkhwa, Pakistan",33.9931856,72.95192639999999,restaurant,4.2,1055.0,ChIJezL8YiGz3zgR4IQSELws4Sg,Haripur,restaurants
Khan Restaurant,"Haripur-Abbottabad Rd, Main Bazar, New Awan Colony, Haripur, Khyber Pakhtoonkhwa, XWVP+HFW, Pandak, Harīpur, Haripur, Khyber Pakhtunkhwa, Pakistan",33.993977,72.93619489999999,restaurant,3.9,666.0,ChIJ87UwbNuy3zgRjDmGutVgfh0,Haripur,restaurants
Pizza Base,"KKR, Awan Colony, Harīpur, Haripur, Khyber Pakhtunkhwa, Pakistan",33.995112,72.9456848,pizza_restaurant,4.3,362.0,ChIJz3lI2kuz3zgRzz0xucUceA0,Haripur,restaurants
"Food Palace, Haripur","silkway plaza, near Food place, Awan Colony, Harīpur, Haripur, Khyber Pakhtunkhwa, Pakistan",33.9948473,72.93877479999999,restaurant,4.1,364.0,ChIJ3Y6vw9uy3zgRACMDheHrHoM,Haripur,restaurants
Al Farooq foods,"XW79+MMQ, N-125, T & T Housing Colony, Harīpur, Haripur, Khyber Pakhtunkhwa, Pakistan",33.964211899999995,72.919245,restaurant,4.1,146.0,ChIJ40CYw2-z3zgRhlKOdXog4T8,Haripur,restaurants
Olive Green Restaurant,"XXQ8+677, Chak Shah Muhammad, Pir Kot, Haripur, Khyber Pakhtunkhwa, Pakistan",33.9880271,72.9656566,restaurant,3.7,500.0,ChIJocIMMRSz3zgR0AfnaAozCkc,Haripur,restaurants
Karachi tikka and barbecue,"XWXP+278, Circular Rd, Mohallah Malik Pura Mohalla Ferozpura, Harīpur, Haripur, Khyber Pakhtunkhwa, Pakistan",33.9975398,72.93571060000001,fast_food_restaurant,4.5,62.0,ChIJ338cvdaz3zgRI_jliN1iq7s,Haripur,restaurants
Al Arabian Mandi & shinwari house,"D stop tableeghi markaz road, near CNG ada, Harīpur, Haripur, Khyber Pakhtunkhwa, Pakistan",33.993390999999995,72.9278215,restaurant,4.5,110.0,ChIJfR6CIwCz3zgRh7VbvlOk8UQ,Haripur,restaurants
GR SPICES RESTAURANT,"GT Road, near National Bank Of Pakistan, Harīpur, Haripur, Khyber Pakhtunkhwa, Pakistan",33.9949477,72.94486359999999,restaurant,4.3,31.0,ChIJNzvvCkCz3zgRhcbRWytkM5k,Haripur,restaurants
New Shinwari Tikka Karahi Restaurant,"Haripur-Abbottabad Rd, Sabzi Mandi, Darvesh, Haripur, Khyber Pakhtoonkhwa, XWWH+426, Darvesh, Harīpur, Haripur, Khyber Pakhtunkhwa, Pakistan",33.995277800000004,72.9275,restaurant,4.2,597.0,ChIJf9OPbsay3zgR0_4RIxIq5qY,Haripur,restaurants
خادی خان چاول اور چاٹ,"XWVM+QF4, Awan Colony, Harīpur, Haripur, Khyber Pakhtunkhwa, Pakistan",33.9943937,72.9337032,restaurant,4.5,32.0,ChIJlzmunAaz3zgRbtPwzTSxFyc,Haripur,restaurants
Zahid Resturant And Shinwari,"Derwesh Paza Oppositte Degree college G.T Road, Harīpur, Haripur, Khyber Pakhtunkhwa, Pakistan",33.9866197,72.9027854,restaurant,4.1,112.0,ChIJ64N-3P2z3zgRom0V6RIMiIs,Haripur,restaurants
Bannu pulao & tandori chya,"Shah Muhammad, Harīpur, Haripur, Khyber Pakhtunkhwa 22800, Pakistan",33.9932078,72.9516965,restaurant,4.1,315.0,ChIJU4VMrDSz3zgR8wRpU6Pgaos,Haripur,restaurants
Hujra Cafe & Restaurant,"XWH6+Q3R, Darvesh, Harīpur, Haripur, Khyber Pakhtunkhwa, Pakistan",33.9792396,72.9103227,restaurant,4.5,22.0,ChIJl5viXb2z3zgRYuynnI2oZak,Haripur,restaurants
Yasir Chapli Kabab,"XWHC+6QF, N-125, Harīpur, Haripur, Khyber Pakhtunkhwa, Pakistan",33.9780515,72.9219222,restaurant,4.2,117.0,ChIJD78THbqz3zgR9LPjKXOatbQ,Haripur,restaurants
Asal Shinwari and Lahore Restaurant,"2WHC+XHF, Gheel Rd, Qazian, Harīpur, Haripur, Khyber Pakhtunkhwa, Pakistan",34.02994,72.9214338,restaurant,4.4,13.0,ChIJFw6-zstN3jgRaz7OqoR5uGQ,Haripur,restaurants
Farooq Samosa And Chaat Palace,"XWCG+54J, T & T Housing Colony, Harīpur, Haripur, Khyber Pakhtunkhwa, Pakistan",33.9704579,72.92527609999999,restaurant,4.4,77.0,ChIJZ6-efDuz3zgRDwcHrS2HpME,Haripur,restaurants
Shahzaman Hotel & Restaurent,"2 Main Bazzar, Mohallah Khoo Mohalla Khoo, Harīpur, Haripur, Khyber Pakhtunkhwa, Pakistan",33.9995216,72.9334518,restaurant,4.0,67.0,ChIJsYyx3c-y3zgRTdxqPXcfkIk,Haripur,restaurants
Bismillah Restaurant,"XVMV+V5, Harīpur, Haripur, Khyber Pakhtunkhwa, Pakistan",33.9846627,72.8928717,restaurant,4.5,8.0,ChIJ1aYnTqGt3zgRRNBeBYJ2wXY,Haripur,restaurants
Ali's Den Food,"Kangra Colony, Sec #01, Main Chowk, Haripur, 1, Kangra Colony, Haripur, Khyber Pakhtunkhwa 22620, Pakistan",33.9604594,72.88440980000001,restaurant,4.2,31.0,ChIJecO18nut3zgRimr1TZ0ktdI,Haripur,restaurants
Grill Out,"GT Road, near Shahi Restaurant, Harīpur, Haripur, Khyber Pakhtunkhwa, Pakistan",33.9948081,72.94561829999999,fast_food_restaurant,3.7,222.0,ChIJBfke_xyz3zgRVHy_C10rdOc,Haripur,restaurants
Mohsin fish shop,"2WG6+4JG, Sector 04 Sector 4 Khalabatt Twp, Khalabat Twp, Haripur, Khyber Pakhtunkhwa, Pakistan",34.0253214,72.91156389999999,restaurant,4.2,140.0,ChIJneUEfElN3jgRp2ZHWDVoHIA,Haripur,restaurants
Kissa Kahani Cafe,"Zaman Market, G.T. Road, near Judicial Complex, Harīpur, Haripur, Khyber Pakhtunkhwa 22620, Pakistan",33.98551,72.8988182,fast_food_restaurant,4.1,121.0,ChIJ9-6gJMGz3zgRo6imMuI3SrY,Haripur,restaurants
MB Foods Haripur,"Al-Rehman Arcade, GT Road, opposite Al-Yahya Hospital, Darvesh Aalma, Harīpur, Haripur, Khyber Pakhtunkhwa, Pakistan",33.9946466,72.9106202,restaurant,4.2,38.0,ChIJGaMGaeGz3zgR1Xf4s-WRGEc,Haripur,restaurants
Hujjra Restaurant Haripur,"Do nallian, bypass, changi bhandi, Harīpur, Haripur, Khyber Pakhtunkhwa, Pakistan",33.9862442,73.0274823,restaurant,4.7,29.0,ChIJndPsrd213zgRnWPAaR3EaxE,Haripur,restaurants
Quetta shinwari and resturant haripur,"XXQ7+R5C, Chak Shah Muhammad, Harīpur, Haripur, Khyber Pakhtunkhwa, Pakistan",33.989559199999995,72.9628924,restaurant,4.1,53.0,ChIJeWS6CBGz3zgRyEMN432SH7k,Haripur,restaurants
"PKR,Pareeshy Khan Restaurant","XWJ5+4M6, Haripur University Rd, near University of Haripur, Darvesh, Harīpur, Haripur, Khyber Pakhtunkhwa, Pakistan",33.9803196,72.9092527,restaurant,4.0,56.0,ChIJd3Aq4o-z3zgRLjg0bt9ENao,Haripur,restaurants
Malik jaan bannu palao,"XWWV+2V9 Daewoo Bus Terminal, Karakoram Hwy, Harīpur, Haripur, Khyber Pakhtunkhwa, Pakistan",33.9950469,72.9447355,restaurant,4.0,129.0,ChIJ81EtKwmz3zgRVpcvpQd3f-s,Haripur,restaurants
Pizza Cafe,"Soofi PLaza, G.T. Road, near Bilawal Marriage Hall, Chak Shah Muhammad, Harīpur, Haripur, Khyber Pakhtunkhwa, Pakistan",33.9889441,72.963878,fast_food_restaurant,4.9,13.0,ChIJL5Iq042z3zgR7dl2dR7cMLg,Haripur,restaurants
Balochi Sajji,"2W75+R6P, Sector 02 Sector 2 Khalabatt Twp, Khalabat Twp, Haripur, Khyber Pakhtunkhwa, Pakistan",34.0145972,72.90806529999999,restaurant,4.2,274.0,ChIJC_1hwbFN3jgRG8oWHIbylfw,Haripur,restaurants
Quetta Restaurant & BarbeQ center,"XWXP+265, Mohallah Malik Pura Mohalla Malikpura, Harīpur, Haripur, Khyber Pakhtunkhwa, Pakistan",33.9975039,72.9356052,restaurant,4.3,8.0,ChIJccvsnduz3zgRbD85kEGEzRo,Haripur,restaurants
Al Najaf Mehboob Family Restaurant,"Gheel Rd, Khalabatt Twp, Harīpur, Haripur, Khyber Pakhtunkhwa, Pakistan",34.0305642,72.92024289999999,restaurant,5.0,4.0,ChIJQbbhw5VN3jgRnFuPibuxCyw,Haripur,restaurants
KK Barbecue,"Tehsil Rd, near City Police Station, Mohallah Ferozpura Mohalla Ferozpura, Harīpur, Haripur, Khyber Pakhtunkhwa, Pakistan",34.0007488,72.940162,restaurant,4.4,89.0,ChIJYd7VS_mz3zgR7bWddmN_AHU,Haripur,restaurants
PIZZA HOME (FAST FOOD RESTAURANT ),"XWJG+QHX, Harīpur, Haripur, Khyber Pakhtunkhwa, Pakistan",33.981976200000005,72.92649639999999,restaurant,5.0,2.0,ChIJjT1heoyz3zgR6Wno3ARzwBg,Haripur,restaurants
Badshah khan Fish Restaurant,"Panian, XVH5+M57, Ghazi Rd, haripur, Haripur, Khyber Pakhtunkhwa, Pakistan",33.9791524,72.8579273,restaurant,5.0,1.0,ChIJWVUAFwCt3zgRIrLDA21Zqpg,Haripur,restaurants
Turki uzbek hotel,"XWWJ+R4M, Sien Salahi Rd, Darvesh, Harīpur, Haripur, Khyber Pakhtunkhwa, Pakistan",33.9970897,72.9303082,restaurant,4.2,53.0,ChIJG5vOjsWy3zgRmZT3YS9xdDU,Haripur,restaurants
Pizza Club,"N-35, Darvesh, Harīpur, Haripur, Khyber Pakhtunkhwa 22620, Pakistan",33.995173,72.9276831,restaurant,4.0,173.0,ChIJS3KByyCz3zgRaoMp4cikKuw,Haripur,restaurants
Green Mountain view restaurant,"2W2Q+RC9, sangria gali, Main bazar Mohalla Ferozpura, Harīpur, Haripur, Khyber Pakhtunkhwa, Pakistan",34.0020446,72.9386127,restaurant,5.0,1.0,ChIJOWc4OoSz3zgRvA-2Z8NLF3U,Haripur,restaurants
MKR Restaurant TIP Colony Haripur,"T & T Market, T & T Housing Colony, T & T Colony, Haripur, Khyber Pakhtunkhwa, Pakistan",33.9702843,72.9255113,restaurant,5.0,1.0,ChIJEYvCNgCz3zgR4XpTtStQw0M,Haripur,restaurants
Haripur Delivery service,"near silkway palza, opposite food palace, Pandak, Harīpur, Haripur, Khyber Pakhtunkhwa, Pakistan",33.9945408,72.9386626,fast_food_restaurant,5.0,18.0,ChIJs7gKws6z3zgRUzCT29Qtlms,Haripur,restaurants
Ayaan Foods,"Awan Colony, Harīpur, Haripur, Khyber Pakhtunkhwa 22660, Pakistan",33.9950625,72.93968749999999,restaurant,3.6,39.0,ChIJweM7PMGz3zgRc-twD2tvLTU,Haripur,restaurants
Foodpoint,"XWXP+88J, Circular Rd, Mohallah Malik Pura Awan Colony, Harīpur, Haripur, Khyber Pakhtunkhwa, Pakistan",33.9983255,72.93576039999999,restaurant,4.2,17.0,ChIJRaCOZgCz3zgRwEFrdoG40lY,Haripur,restaurants
Krachi Chaska Restaurant,"2W24+6FQ, Dheenda Rd, Aalma, Harīpur, Haripur, Khyber Pakhtunkhwa, Pakistan",34.0005836,72.9062356,restaurant,4.1,29.0,ChIJc2T4nR-z3zgRDAiDE50s4gY,Haripur,restaurants
Data Biryani Restaurant,"Main Dhendia Chowk, DHQ Road, Darvesh, Harīpur, Haripur, Khyber Pakhtunkhwa, Pakistan",33.9994738,72.92918770000001,restaurant,5.0,6.0,ChIJhUCL_U2z3zgRLKtvZUBDyuI,Haripur,restaurants
Hot and Spicy BBQ and Paratha Roll,"Circular Road East, opposite royal edward near chowki police, Mohalla Ferozpura, Harīpur, Haripur, Khyber Pakhtunkhwa 22620, Pakistan",33.9995964,72.93577979999999,fast_food_restaurant,4.9,21.0,ChIJIf4qQjOz3zgRtEZGP6EOujI,Haripur,restaurants
Desi Darbar Restaurant,"opposite to DHQ hospital, Darvesh, Harīpur, Haripur, Khyber Pakhtunkhwa 22620, Pakistan",34.0000053,72.9152072,restaurant,3.8,5.0,ChIJ37PKcOiz3zgRnOtIHKFEL4s,Haripur,restaurants
Al-Quresh Hotel & Restaurant,"XWVM+J79, Haripur-Abbottabad Rd, Saddar Bazar Darvesh, Haripur, Khyber Pakhtunkhwa 22620, Pakistan",33.9940488,72.9332374,restaurant,5.0,3.0,ChIJWUfqxsSy3zgR08ItqoHWl7E,Haripur,restaurants
